,ID_CLIENT,AGE,GENDER,EDUCATION,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,TARGET,AGREEMENT_RK,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
7843,106809538,47,1,Среднее специальное,1,0,1,0,5500.0,0.0,62375437.0,1.0,0.0
7844,106818214,36,0,Среднее,1,0,3,3,15000.0,0.0,74482568.0,2.0,1.0
7845,106808925,28,1,Высшее,1,0,0,0,8500.0,0.0,62129779.0,1.0,0.0
7846,106809802,58,0,Среднее специальное,1,0,0,0,5000.0,0.0,62480230.0,1.0,1.0
7847,106810862,45,1,Высшее,1,0,0,2,10000.0,0.0,63101062.0,1.0,0.0
7848,106808287,34,0,Среднее специальное,1,0,4,3,15000.0,1.0,61934769.0,1.0,1.0
7849,106808035,23,0,Высшее,1,0,0,0,7000.0,0.0,61849020.0,1.0,0.0
7850,106806894,63,1,Высшее,0,1,0,0,6000.0,0.0,61296016.0,1.0,1.0
7851,106817015,27,1,Среднее специальное,1,0,1,1,20000.0,1.0,67545344.0,2.0,0.0
7852,106815394,35,0,Среднее,1,0,1,1,9000.0,0.0,66920794.0,3.0,3.0
7853,106813027,41,0,Среднее специальное,1,0,1,1,15000.0,0.0,65007498.0,1.0,1.0
7854,106819765,28,1,Высшее,1,0,1,1,,,,0.0,0.0
7855,106815585,30,0,Среднее,1,0,0,0,17000.0,0.0,67018179.0,3.0,3.0
7856,106808267,36,0,Среднее,1,0,1,1,15000.0,0.0,61932536.0,2.0,1.0
7857,106815460,57,0,Среднее,0,1,2,0,10000.0,0.0,66965540.0,1.0,0.0
7858,106814761,39,1,Высшее,1,0,2,2,8000.0,0.0,66760148.0,2.0,2.0
7859,106819132,26,0,Среднее,1,0,0,0,11000.0,0.0,74994899.0,3.0,2.0
7860,106809289,35,0,Среднее,1,0,0,0,50000.0,0.0,62242539.0,1.0,0.0
7861,106812287,56,1,Среднее специальное,0,1,2,0,17000.0,0.0,64463491.0,1.0,0.0
7862,106811238,22,0,Среднее специальное,1,0,0,0,14000.0,0.0,63630629.0,1.0,1.0
7863,106818224,44,1,Высшее,1,0,1,0,23000.0,0.0,74483827.0,3.0,3.0
7864,106808336,34,1,Высшее,1,0,1,1,10000.0,0.0,61941101.0,1.0,1.0
7865,106813182,52,1,Высшее,1,0,2,0,35000.0,0.0,65235851.0,1.0,0.0
7866,106809293,43,1,Среднее специальное,1,0,0,0,12000.0,0.0,62243011.0,1.0,0.0
7867,106814002,30,1,Высшее,1,0,1,1,10000.0,0.0,66332255.0,3.0,3.0
7868,106819262,25,1,Неоконченное высшее,1,0,0,0,9000.0,0.0,75024558.0,1.0,1.0
7869,106816791,30,1,Среднее специальное,1,0,1,1,8000.0,0.0,67430048.0,1.0,0.0
7870,106806106,31,1,Среднее специальное,1,0,1,1,8000.0,0.0,61108080.0,1.0,1.0
7871,106809207,28,1,Высшее,1,0,1,1,15000.0,0.0,62187160.0,1.0,0.0
7872,106810538,48,0,Среднее специальное,1,0,0,1,9000.0,0.0,62944191.0,1.0,0.0
7873,106818514,28,1,Среднее,1,0,1,1,8500.0,0.0,74635559.0,2.0,2.0
7874,106819653,58,0,Среднее,0,1,1,0,,,,0.0,0.0
7875,106812359,42,0,Среднее специальное,1,0,1,0,15000.0,0.0,64472293.0,1.0,0.0
7876,106805811,57,1,Среднее,1,1,2,0,18000.0,0.0,61022263.0,2.0,1.0
7877,106808162,48,0,Среднее,1,0,3,3,7500.0,0.0,61919083.0,3.0,2.0
7878,106815792,37,0,Среднее,1,0,1,1,15000.0,0.0,67089569.0,3.0,2.0
7879,106808324,46,1,Среднее специальное,1,0,1,1,10000.0,0.0,61939131.0,1.0,1.0
7880,106819683,27,0,Среднее,1,0,1,0,,,,0.0,0.0
7881,106820173,53,0,Высшее,1,0,2,0,,,,0.0,0.0
7882,106807987,54,0,Среднее специальное,1,0,1,0,19000.0,0.0,61842149.0,1.0,0.0
7883,106806466,64,1,Среднее специальное,0,1,2,0,11000.0,0.0,61159062.0,1.0,0.0
7884,106819984,29,1,Среднее специальное,1,0,0,0,,,,0.0,0.0
7885,106808614,56,0,Среднее специальное,1,0,3,1,8000.0,0.0,62024058.0,1.0,0.0
7886,106815689,58,0,Среднее,1,0,0,0,35000.0,0.0,67071573.0,2.0,2.0
7887,106809647,36,1,Среднее,1,0,1,1,3000.0,0.0,62390713.0,1.0,0.0
7888,106805962,47,1,Среднее специальное,1,0,0,0,7000.0,0.0,61073553.0,1.0,1.0
7889,106811969,27,1,Среднее специальное,1,0,1,1,23000.0,0.0,64369231.0,1.0,1.0
7890,106813420,23,1,Среднее специальное,1,0,0,0,10000.0,0.0,65417506.0,2.0,2.0
7891,106810935,22,0,Среднее специальное,1,0,0,0,12300.0,0.0,63317187.0,1.0,0.0
7892,106810179,32,1,Среднее специальное,1,0,2,2,23000.0,0.0,62606434.0,1.0,0.0
7893,106812023,23,0,Высшее,1,0,0,0,15000.0,0.0,64376333.0,1.0,0.0
7894,106813229,27,0,Высшее,1,0,0,0,12000.0,0.0,65249272.0,1.0,1.0
7895,106812678,31,1,Среднее,1,0,1,1,7500.0,0.0,64829823.0,1.0,0.0
7896,106811279,29,0,Среднее специальное,1,0,1,1,27000.0,1.0,63637367.0,1.0,1.0
7897,106815169,31,1,Высшее,1,0,1,1,4300.0,0.0,66891473.0,1.0,0.0
7898,106806081,34,1,Среднее специальное,1,0,2,2,9000.0,0.0,61106162.0,1.0,0.0
7899,106806874,34,0,Среднее специальное,1,0,2,2,12000.0,0.0,61292314.0,1.0,0.0
7900,106813485,22,1,Неоконченное высшее,1,0,0,0,9000.0,1.0,65479250.0,1.0,1.0
7901,106815502,30,1,Среднее специальное,1,0,0,0,10000.0,0.0,66973273.0,1.0,0.0
7902,106805641,30,1,Высшее,1,0,1,1,15000.0,0.0,60458672.0,1.0,0.0
7903,106812113,27,1,Среднее специальное,1,0,1,0,15000.0,0.0,64432377.0,1.0,0.0
7904,106820239,32,0,Среднее специальное,1,0,1,1,,,,0.0,0.0
7905,106805403,52,1,Среднее специальное,1,1,0,0,10000.0,0.0,60388059.0,1.0,0.0
7906,106820144,26,0,Высшее,1,0,0,0,,,,0.0,0.0
7907,106806361,53,1,Среднее специальное,1,0,2,0,5000.0,0.0,61143575.0,1.0,0.0
7908,106810444,45,0,Высшее,1,0,0,0,30000.0,0.0,62806380.0,2.0,0.0
7909,106817431,46,1,Среднее,1,0,2,1,15000.0,0.0,73827885.0,1.0,0.0
7910,106815798,22,1,Неоконченное высшее,1,0,0,0,12000.0,0.0,67090924.0,2.0,2.0
7911,106806094,34,0,Среднее специальное,1,0,0,0,18000.0,0.0,61107313.0,1.0,1.0
7912,106811805,53,0,Среднее специальное,0,1,2,0,10000.0,0.0,64339136.0,1.0,0.0
7913,106809671,35,1,Среднее специальное,1,0,1,1,16000.0,0.0,62430015.0,1.0,0.0
7914,106819549,22,1,Высшее,1,0,1,1,12000.0,1.0,75286717.0,1.0,0.0
7915,106808581,39,0,Среднее специальное,0,1,1,1,6000.0,0.0,62019203.0,1.0,0.0
7916,106818661,39,0,Среднее специальное,1,0,0,0,15000.0,1.0,74656437.0,1.0,1.0
7917,106809230,30,1,Среднее специальное,1,0,1,1,10000.0,0.0,62234178.0,1.0,0.0
7918,106820022,29,1,Высшее,1,0,1,1,,,,0.0,0.0
7919,106816165,30,0,Среднее,1,0,1,1,22000.0,0.0,67204420.0,2.0,1.0
7920,106819969,44,0,Среднее,1,0,0,0,,,,0.0,0.0
7921,106819209,25,0,Среднее специальное,1,0,0,0,50000.0,0.0,75014900.0,2.0,1.0
7922,106810135,48,1,Среднее,1,0,3,0,7000.0,0.0,62601254.0,1.0,0.0
7923,106805127,34,1,Среднее специальное,1,0,1,1,5000.0,0.0,60102595.0,1.0,1.0
7924,106810398,23,0,Высшее,1,0,0,0,7000.0,0.0,62794538.0,1.0,0.0
7925,106804775,56,1,Среднее специальное,0,1,0,0,11000.0,0.0,60036811.0,1.0,0.0
7926,106806664,28,0,Среднее специальное,1,0,1,1,35000.0,0.0,61239880.0,1.0,0.0
7927,106812846,57,1,Неполное среднее,0,1,3,0,9000.0,0.0,64890932.0,1.0,0.0
7928,106820178,41,1,Среднее специальное,1,0,2,2,,,,0.0,0.0
7929,106806372,60,1,Среднее,0,1,3,0,6000.0,0.0,61145782.0,1.0,0.0
7930,106812185,34,1,Среднее специальное,1,0,1,0,17000.0,0.0,64442611.0,1.0,0.0
7931,106806500,53,1,Среднее специальное,1,0,2,0,4000.0,0.0,61163664.0,1.0,0.0
7932,106805462,45,0,Высшее,1,0,2,2,15000.0,0.0,60398458.0,1.0,0.0
7933,106812232,38,1,Среднее,1,0,2,1,9000.0,1.0,64448062.0,1.0,0.0
7934,106811604,39,0,Среднее,1,0,2,2,20000.0,0.0,63987308.0,3.0,2.0
7935,106812693,51,0,Среднее специальное,1,0,0,0,22000.0,0.0,64831797.0,1.0,0.0
7936,106819715,37,1,Среднее,1,0,1,0,,,,0.0,0.0
7937,106807788,24,0,Среднее специальное,1,0,0,0,17000.0,0.0,61526589.0,1.0,1.0
7938,106818712,37,1,Среднее специальное,1,0,2,2,7000.0,0.0,74664547.0,2.0,2.0
7939,106808570,33,0,Среднее специальное,1,0,1,1,17000.0,0.0,62018366.0,1.0,0.0
7940,106816132,49,1,Среднее,1,0,2,0,10000.0,0.0,67175269.0,3.0,3.0
7941,106812298,49,1,Среднее,1,0,2,0,5000.0,0.0,64465047.0,1.0,0.0
7942,106814187,37,0,Среднее,1,0,1,1,15000.0,0.0,66524505.0,2.0,2.0
7943,106819272,39,1,Среднее специальное,1,0,1,1,17000.0,0.0,75025538.0,1.0,1.0
7944,106809986,57,1,Высшее,1,0,2,0,15000.0,0.0,62504967.0,1.0,1.0
7945,106808029,63,1,Высшее,0,1,2,0,6299.19,0.0,61847635.0,1.0,0.0
7946,106818233,39,1,Среднее специальное,1,0,1,0,9000.0,0.0,74484939.0,1.0,1.0
7947,106810717,43,1,Высшее,1,0,2,1,11000.0,0.0,63003885.0,1.0,0.0
7948,106812907,58,1,Среднее,0,1,1,0,4100.0,0.0,64899542.0,1.0,0.0
7949,106806616,42,1,Среднее специальное,1,0,2,1,4300.0,0.0,61235212.0,1.0,0.0
7950,106815894,42,1,Высшее,1,0,0,0,12000.0,0.0,67145100.0,3.0,3.0
7951,106818313,32,1,Неоконченное высшее,1,0,1,1,10000.0,0.0,74524194.0,3.0,1.0
7952,106818418,39,1,Среднее,1,0,2,2,7500.0,0.0,74547882.0,5.0,4.0
7953,106817415,52,1,Высшее,1,0,2,0,9000.0,0.0,73826295.0,1.0,0.0
7954,106811358,60,0,Среднее,0,1,1,1,8000.0,0.0,63897408.0,1.0,0.0
7955,106819226,30,1,Среднее,1,0,1,1,8000.0,0.0,75017949.0,3.0,2.0
7956,106819019,25,0,Среднее,1,0,0,0,13000.0,0.0,74960493.0,3.0,3.0
7957,106816099,56,1,Неполное среднее,0,1,1,0,8500.0,0.0,67171784.0,3.0,3.0
7958,106810986,56,1,Высшее,1,1,2,0,16000.0,0.0,63325274.0,1.0,0.0
7959,106813003,51,0,Среднее специальное,1,0,0,0,25000.0,0.0,64914883.0,1.0,0.0
7960,106810669,27,1,Среднее специальное,1,0,2,2,5000.0,0.0,62997480.0,1.0,0.0
7961,106818521,47,1,Среднее,1,0,0,0,8000.0,0.0,74636916.0,3.0,3.0
7962,106809172,27,0,Высшее,1,0,0,0,19000.0,0.0,62182253.0,1.0,0.0
7963,106809116,30,0,Высшее,1,0,1,1,13000.0,0.0,62174177.0,1.0,0.0
7964,106818917,28,0,Среднее,1,0,1,1,17000.0,0.0,74941508.0,2.0,2.0
7965,106805637,27,1,Высшее,1,0,1,1,6000.0,0.0,60458409.0,1.0,1.0
7966,106810898,27,1,Среднее специальное,1,0,1,1,10000.0,0.0,63282320.0,1.0,0.0
7967,106816340,26,1,Среднее,1,0,0,0,8000.0,0.0,67228201.0,3.0,3.0
7968,106809391,38,1,Среднее,1,0,2,0,5000.0,0.0,62255528.0,1.0,0.0
7969,106816837,36,1,Среднее специальное,1,0,0,0,16000.0,1.0,67436015.0,1.0,0.0
7970,106811526,27,1,Среднее,1,0,1,1,15000.0,0.0,63919836.0,1.0,0.0
7971,106811079,43,0,Высшее,1,0,3,4,12000.0,0.0,63589639.0,1.0,1.0
7972,106810267,33,1,Среднее специальное,1,0,1,1,8500.0,0.0,62617063.0,1.0,0.0
7973,106810189,53,1,Среднее специальное,1,0,1,0,14000.0,1.0,62607706.0,1.0,0.0
7974,106805453,27,0,Высшее,1,0,0,0,20000.0,0.0,60396639.0,1.0,0.0
7975,106811777,34,0,Среднее специальное,1,0,0,0,10500.0,0.0,64284025.0,1.0,1.0
7976,106812354,25,1,Среднее специальное,1,0,0,0,12000.0,0.0,64471503.0,1.0,0.0
7977,106808081,23,1,Высшее,1,0,0,0,6000.0,0.0,61857829.0,1.0,0.0
7978,106813874,24,1,Неоконченное высшее,1,0,0,0,17000.0,0.0,66199138.0,1.0,0.0
7979,106815081,52,0,Среднее,1,0,0,0,8000.0,0.0,66850523.0,2.0,2.0
7980,106817228,33,0,Среднее специальное,1,0,2,2,6000.0,1.0,72288243.0,1.0,0.0
7981,106811117,38,1,Высшее,1,0,1,1,7000.0,0.0,63594447.0,1.0,1.0
7982,106815846,62,1,Среднее специальное,1,1,1,0,30000.0,0.0,67139063.0,1.0,1.0
7983,106811744,36,0,Высшее,1,0,1,1,19000.0,0.0,64278499.0,1.0,1.0
7984,106810125,41,0,Среднее специальное,1,0,1,3,10000.0,0.0,62599943.0,1.0,0.0
7985,106811477,27,1,Высшее,1,0,0,0,10000.0,0.0,63914286.0,1.0,0.0
7986,106815388,56,0,Среднее,1,1,2,0,21000.0,0.0,66920459.0,2.0,1.0
7987,106817698,57,1,Среднее специальное,0,1,3,0,5000.0,0.0,74018337.0,1.0,1.0
7988,106816874,32,1,Неоконченное высшее,1,0,2,2,10000.0,1.0,67440751.0,1.0,0.0
7989,106809342,45,0,Среднее специальное,1,0,2,1,25000.0,0.0,62249153.0,2.0,1.0
7990,106819385,30,0,Среднее,1,0,0,0,14300.0,1.0,75076033.0,3.0,2.0
7991,106819972,47,1,Среднее,1,0,2,0,,,,0.0,0.0
7992,106806095,48,1,Среднее специальное,1,0,2,1,10000.0,0.0,61107403.0,1.0,0.0
7993,106819965,33,1,Среднее специальное,1,0,1,1,,,,0.0,0.0
7994,106819372,52,1,Высшее,1,0,2,0,16200.0,0.0,75074038.0,1.0,0.0
7995,106811571,39,1,Среднее,1,0,0,0,7000.0,0.0,63983591.0,2.0,1.0
7996,106818579,32,0,Среднее,1,0,1,1,10000.0,0.0,74646193.0,2.0,2.0
7997,106818078,36,1,Высшее,1,0,1,1,15000.0,1.0,74462216.0,2.0,2.0
7998,106806722,51,0,Среднее специальное,0,1,1,1,7500.0,0.0,61247053.0,1.0,0.0
7999,106814298,31,1,Среднее,1,0,1,1,9000.0,0.0,66585284.0,2.0,2.0
8000,106810978,27,1,Высшее,1,0,1,1,10000.0,0.0,63324224.0,1.0,0.0
8001,106808421,60,1,Среднее специальное,0,1,0,0,5000.0,0.0,61962310.0,1.0,0.0
8002,106814996,30,0,Среднее,1,0,1,1,15000.0,1.0,66836908.0,2.0,2.0
8003,106815305,25,1,Среднее специальное,1,0,1,1,11000.0,1.0,66910101.0,1.0,0.0
8004,106812749,30,1,Среднее,1,0,2,0,6500.0,0.0,64841081.0,1.0,0.0
8005,106818433,61,1,Неполное среднее,1,1,0,0,18000.0,0.0,74550503.0,4.0,4.0
8006,106810121,41,0,Высшее,1,0,1,1,60000.0,0.0,62599071.0,1.0,1.0
8007,106816366,26,1,Среднее специальное,1,0,0,0,10000.0,0.0,67231717.0,1.0,0.0
8008,106815981,63,1,Среднее специальное,0,1,0,0,8000.0,0.0,67157411.0,3.0,2.0
8009,106813125,32,0,Высшее,1,0,1,1,15000.0,1.0,65215295.0,1.0,0.0
8010,106815658,42,0,Среднее специальное,1,0,0,2,35000.0,1.0,67029124.0,4.0,3.0
8011,106806173,45,1,Среднее,1,0,1,1,10000.0,0.0,61114793.0,1.0,1.0
8012,106807796,49,1,Среднее,1,0,2,0,5500.0,0.0,61527350.0,1.0,0.0
8013,106805005,38,1,Среднее специальное,1,0,0,0,10000.0,0.0,60087678.0,1.0,0.0
8014,106805230,51,1,Среднее специальное,1,0,1,0,11000.0,0.0,60116025.0,1.0,0.0
8015,106816110,53,0,Среднее,1,0,2,0,10000.0,1.0,67173549.0,2.0,2.0
8016,106814701,34,0,Высшее,1,0,1,1,10000.0,0.0,66753026.0,3.0,2.0
8017,106815399,49,0,Среднее,1,0,1,2,8000.0,0.0,66921481.0,2.0,1.0
8018,106809446,27,1,Среднее специальное,1,0,1,1,10000.0,0.0,62263320.0,2.0,1.0
8019,106812233,33,0,Среднее специальное,1,0,2,2,24000.0,0.0,64448258.0,1.0,0.0
8020,106815223,33,0,Среднее,1,0,2,2,10000.0,0.0,66899574.0,3.0,3.0
8021,106814212,34,1,Среднее,1,0,2,2,2000.0,0.0,66528753.0,2.0,2.0
8022,106815196,57,0,Среднее,1,0,0,0,15000.0,1.0,66896256.0,2.0,2.0
8023,106818575,22,1,Неоконченное высшее,1,0,0,0,12000.0,0.0,74645581.0,1.0,1.0
8024,106812124,46,1,Среднее специальное,1,0,0,0,10000.0,0.0,64434018.0,2.0,1.0
8025,106815810,57,1,Высшее,1,0,0,0,20000.0,0.0,67092502.0,1.0,1.0
8026,106813840,59,1,Среднее,0,1,1,0,6000.0,0.0,66196599.0,1.0,0.0
8027,106817641,38,1,Неполное среднее,1,0,2,2,6000.0,1.0,74009178.0,1.0,0.0
8028,106817060,46,1,Среднее,1,0,1,0,29500.0,0.0,72261670.0,1.0,0.0
8029,106807011,52,1,Среднее специальное,1,0,3,0,15000.0,0.0,61313009.0,1.0,0.0
8030,106807590,50,1,Среднее,1,0,1,1,10000.0,0.0,61457358.0,2.0,2.0
8031,106804824,24,1,Высшее,1,0,0,0,23000.0,0.0,60045476.0,1.0,0.0
8032,106812166,40,1,Среднее специальное,1,0,0,0,15200.0,0.0,64440258.0,2.0,0.0
8033,106805893,41,0,Неполное среднее,1,0,0,0,25000.0,0.0,61056448.0,1.0,1.0
8034,106814243,44,1,Среднее,1,0,1,0,8000.0,0.0,66532591.0,2.0,2.0
8035,106813529,23,1,Высшее,1,0,0,0,12000.0,0.0,65492338.0,1.0,1.0
8036,106805697,51,1,Среднее специальное,1,0,2,0,23000.0,0.0,60464512.0,1.0,1.0
8037,106814444,35,1,Высшее,1,0,1,1,17000.0,0.0,66667889.0,3.0,3.0
8038,106807226,43,1,Высшее,1,0,1,1,30000.0,0.0,61374829.0,1.0,0.0
8039,106814756,41,1,Среднее,1,0,1,1,12000.0,0.0,66759571.0,4.0,4.0
8040,106814514,42,1,Среднее,1,0,2,2,13000.0,0.0,66702304.0,2.0,2.0
8041,106808666,50,1,Среднее,1,0,1,1,10000.0,0.0,62030443.0,1.0,0.0
8042,106816569,25,1,Среднее специальное,1,0,1,1,9000.0,0.0,67329912.0,1.0,0.0
8043,106819389,55,1,Среднее,1,0,2,0,10000.0,0.0,75200758.0,1.0,0.0
8044,106808673,33,1,Среднее,1,0,1,1,10000.0,0.0,62031956.0,1.0,0.0
8045,106819767,49,1,Среднее,1,0,2,1,,,,0.0,0.0
8046,106811066,29,0,Неоконченное высшее,1,0,0,0,25000.0,1.0,63588179.0,1.0,0.0
8047,106818380,48,0,Среднее,1,0,2,1,3000.0,0.0,74540442.0,4.0,3.0
8048,106806085,32,1,Высшее,1,0,1,1,12000.0,1.0,61106311.0,1.0,1.0
8049,106819243,36,1,Высшее,1,0,1,1,16000.0,0.0,75021071.0,2.0,2.0
8050,106810715,55,0,Среднее специальное,0,1,1,0,6500.0,0.0,63003668.0,1.0,0.0
8051,106807440,33,1,Среднее,1,0,1,1,7000.0,0.0,61430590.0,2.0,1.0
8052,106817814,44,1,Неполное среднее,0,1,3,1,6000.0,0.0,74037614.0,2.0,1.0
8053,106805553,53,0,Среднее,0,1,2,0,7000.0,0.0,60448856.0,1.0,0.0
8054,106814402,26,1,Высшее,1,0,0,0,20000.0,1.0,66660143.0,1.0,1.0
8055,106813555,24,1,Среднее,1,0,0,0,10000.0,0.0,65497308.0,1.0,1.0
8056,106819876,47,1,Среднее специальное,1,0,2,0,,,,0.0,0.0
8057,106806512,29,1,Высшее,1,0,0,0,15000.0,1.0,61165098.0,1.0,0.0
8058,106813549,60,1,Среднее специальное,0,1,3,0,6000.0,0.0,65496485.0,1.0,1.0
8059,106816161,45,1,Среднее специальное,1,0,1,0,10000.0,0.0,67203719.0,2.0,2.0
8060,106811288,36,0,Среднее,1,0,1,2,17000.0,0.0,63804145.0,2.0,2.0
8061,106807201,62,1,Среднее специальное,1,1,4,0,14000.0,0.0,61372168.0,2.0,1.0
8062,106808692,26,0,Среднее,1,0,0,0,14000.0,0.0,62033969.0,1.0,0.0
8063,106805264,30,1,Высшее,1,0,0,0,15000.0,0.0,60186095.0,1.0,0.0
8064,106806754,59,0,Высшее,1,0,1,0,16000.0,0.0,61250204.0,1.0,0.0
8065,106812345,38,0,Среднее специальное,1,0,0,0,16000.0,0.0,64470945.0,1.0,0.0
8066,106808294,32,1,Среднее специальное,1,0,0,0,8000.0,0.0,61935748.0,1.0,1.0
8067,106816427,36,0,Среднее,1,0,2,2,15000.0,0.0,67309296.0,1.0,0.0
8068,106814868,51,1,Среднее,1,0,0,0,25000.0,0.0,66774177.0,2.0,2.0
8069,106809667,35,0,Среднее специальное,1,0,1,1,9000.0,0.0,62429371.0,1.0,0.0
8070,106810868,48,1,Среднее,0,1,2,0,6500.0,0.0,63102000.0,2.0,2.0
8071,106811848,38,0,Среднее,1,0,1,1,60000.0,1.0,64346823.0,1.0,0.0
8072,106810158,35,1,Среднее,1,0,2,2,4300.0,0.0,62603727.0,1.0,0.0
8073,106804477,45,1,Среднее,1,0,1,1,5000.0,0.0,59923678.0,1.0,1.0
8074,106807665,66,1,Среднее специальное,1,1,0,0,10000.0,0.0,61467874.0,1.0,0.0
8075,106814686,38,1,Среднее специальное,1,0,2,2,10000.0,0.0,66752118.0,2.0,2.0
8076,106819603,23,1,Среднее,1,0,1,1,,,,0.0,0.0
8077,106820291,29,0,Неоконченное высшее,1,0,0,0,,,,0.0,0.0
8078,106819968,37,0,Среднее специальное,1,0,1,1,,,,0.0,0.0
8079,106805228,48,1,Среднее специальное,1,0,4,2,26000.0,0.0,60115767.0,1.0,0.0
8080,106817028,58,1,Среднее,0,1,2,0,8000.0,0.0,67546714.0,1.0,0.0
8081,106807353,44,1,Высшее,1,0,0,0,20000.0,0.0,61417317.0,1.0,0.0
8082,106814644,52,0,Среднее,0,1,0,0,5500.0,0.0,66746279.0,2.0,2.0
8083,106806990,53,1,Среднее специальное,1,1,2,0,28000.0,1.0,61309991.0,1.0,0.0
8084,106819738,28,0,Высшее,1,0,1,1,,,,0.0,0.0
8085,106819457,60,1,Среднее специальное,0,1,0,0,9000.0,0.0,75270710.0,1.0,1.0
8086,106817303,56,1,Среднее,0,1,0,0,5000.0,0.0,72296483.0,2.0,1.0
8087,106811559,40,1,Среднее,1,0,0,0,9500.0,0.0,63982599.0,1.0,1.0
8088,106818512,41,0,Среднее специальное,1,0,1,1,6000.0,0.0,74635396.0,2.0,1.0
8089,106805786,47,1,Среднее специальное,1,0,2,0,8000.0,0.0,60525756.0,1.0,1.0
8090,106810563,40,0,Среднее,1,0,2,2,24000.0,0.0,62948935.0,1.0,0.0
8091,106805447,51,1,Среднее специальное,1,0,1,1,10000.0,0.0,60395049.0,1.0,0.0
8092,106817123,34,1,Среднее специальное,1,0,0,0,8000.0,0.0,72272645.0,1.0,0.0
8093,106815145,55,0,Среднее специальное,1,0,0,0,20000.0,0.0,66887336.0,1.0,0.0
8094,106810133,43,0,Среднее специальное,1,0,3,2,13000.0,0.0,62600839.0,1.0,0.0
8095,106818169,27,1,Среднее специальное,1,0,0,0,15500.0,0.0,74477159.0,1.0,0.0
8096,106810570,50,1,Среднее специальное,1,0,2,0,10000.0,0.0,62951633.0,1.0,1.0
8097,106807008,36,1,Среднее,1,0,2,2,11000.0,0.0,61312187.0,1.0,0.0
8098,106806440,29,1,Среднее специальное,1,0,1,1,17000.0,0.0,61154521.0,1.0,0.0
8099,106817694,24,1,Среднее,1,0,2,2,4500.0,0.0,74017708.0,1.0,0.0
8100,106809376,34,0,Высшее,1,0,0,0,17000.0,0.0,62253095.0,1.0,0.0
8101,106810056,59,1,Среднее специальное,1,0,1,0,18000.0,0.0,62590572.0,1.0,0.0
8102,106807506,57,1,Среднее специальное,1,0,1,0,35000.0,0.0,61442775.0,1.0,0.0
8103,106805398,25,1,Среднее специальное,1,0,1,1,11000.0,0.0,60387707.0,1.0,0.0
8104,106813995,37,1,Среднее специальное,1,0,2,2,5000.0,0.0,66331600.0,3.0,3.0
8105,106812640,24,0,Среднее специальное,1,0,1,1,20000.0,0.0,64824532.0,1.0,0.0
8106,106807587,57,1,Среднее,0,1,3,0,4800.0,0.0,61457063.0,2.0,2.0
8107,106813797,25,1,Высшее,1,0,0,0,15000.0,0.0,66192719.0,1.0,0.0
8108,106809920,32,0,Среднее специальное,1,0,1,1,35000.0,0.0,62496260.0,1.0,1.0
8109,106814818,28,1,Среднее,1,0,2,1,9900.0,0.0,66768449.0,2.0,1.0
8110,106810888,52,1,Среднее специальное,1,0,0,0,12000.0,1.0,63106328.0,1.0,1.0
8111,106813687,25,1,Высшее,1,0,0,0,12500.0,0.0,66084227.0,1.0,1.0
8112,106816346,61,1,Высшее,1,0,2,0,15000.0,0.0,67228908.0,1.0,0.0
8113,106819771,58,1,Среднее специальное,1,0,1,0,,,,0.0,0.0
8114,106817084,35,1,Среднее специальное,1,0,3,3,10000.0,0.0,72266205.0,1.0,0.0
8115,106807454,49,1,Высшее,1,0,0,0,25000.0,0.0,61433962.0,2.0,1.0
8116,106806030,47,0,Среднее специальное,1,0,1,2,18600.0,0.0,61100337.0,1.0,1.0
8117,106810290,32,0,Среднее специальное,1,0,1,1,14000.0,0.0,62622930.0,1.0,1.0
8118,106815884,37,0,Высшее,1,0,2,2,16000.0,0.0,67143874.0,1.0,1.0
8119,106816176,32,1,Высшее,1,0,1,0,12000.0,0.0,67206140.0,3.0,2.0
8120,106806305,47,1,Среднее специальное,1,0,1,1,20000.0,0.0,61129926.0,1.0,1.0
8121,106808573,61,1,Высшее,0,1,1,0,6200.0,0.0,62018568.0,1.0,0.0
8122,106804683,48,1,Среднее специальное,1,0,2,0,9000.0,0.0,59965770.0,1.0,0.0
8123,106808468,30,1,Высшее,1,0,1,1,12000.0,0.0,61966485.0,1.0,0.0
8124,106814801,42,1,Высшее,1,0,2,2,12000.0,0.0,66766234.0,2.0,2.0
8125,106813587,26,1,Высшее,1,0,1,1,15000.0,0.0,65502310.0,1.0,1.0
8126,106817394,55,1,Среднее специальное,1,1,1,0,14000.0,0.0,73822834.0,1.0,0.0
8127,106816055,63,1,Среднее специальное,1,1,0,0,10000.0,0.0,67166927.0,1.0,1.0
8128,106806735,28,0,Среднее специальное,1,0,1,1,20000.0,0.0,61248479.0,1.0,0.0
8129,106818040,35,0,Среднее специальное,1,0,1,1,30000.0,0.0,74274374.0,2.0,1.0
8130,106818842,44,1,Высшее,1,0,3,2,16000.0,0.0,74839804.0,1.0,0.0
8131,106817243,56,1,Среднее специальное,0,1,1,0,10000.0,0.0,72289580.0,1.0,0.0
8132,106813437,23,1,Среднее,0,1,0,0,3200.0,0.0,65419359.0,1.0,1.0
